model_name,model_type,in_tokens,out_tokens,in_tks_price,out_tks_price,price,epoch,source,qtype,qid,score,error
moonshotai/Kimi-K2.5,VLM,966,967,0.68560734,2.05669456,0.00265112032996,1,../outputs/tools/text,text,199,0,False
moonshotai/Kimi-K2.5,VLM,2704,1895,0.68560734,2.05669456,0.00575131843856,1,../outputs/tools/text,text,200,0,False
moonshotai/Kimi-K2.5,VLM,2022,1014,0.68560734,2.05669456,0.00347178632532,1,../outputs/tools/text,text,201,1,False
moonshotai/Kimi-K2.5,VLM,1207,755,0.68560734,2.05669456,0.0023803324521800002,1,../outputs/tools/text,text,206,1,False
moonshotai/Kimi-K2.5,VLM,249,555,0.68560734,2.05669456,0.00131218170846,1,../outputs/tools/text,text,208,1,False
moonshotai/Kimi-K2.5,VLM,29268,34002,0.68560734,2.05669456,0.08999808405624002,1,../outputs/tools/text,text,214,0,False
moonshotai/Kimi-K2.5,VLM,95696,29468,0.68560734,2.05669456,0.12621655530272,1,../outputs/tools/text,text,215,1,False
moonshotai/Kimi-K2.5,VLM,2858,11484,0.68560734,2.05669456,0.02557854610476,1,../outputs/tools/text,text,216,1,False
moonshotai/Kimi-K2.5,VLM,245,3032,0.68560734,2.05669456,0.00640387170422,1,../outputs/tools/text,text,217,1,False
moonshotai/Kimi-K2.5,VLM,278,2087,0.68560734,2.05669456,0.004482920387239999,1,../outputs/tools/text,text,220,1,False
moonshotai/Kimi-K2.5,VLM,243,2463,0.68560734,2.05669456,0.005232241284899999,1,../outputs/tools/text,text,222,1,False
moonshotai/Kimi-K2.5,VLM,285,1323,0.68560734,2.05669456,0.0029164049947799997,1,../outputs/tools/text,text,223,1,False
moonshotai/Kimi-K2.5,VLM,234,2108,0.68560734,2.05669456,0.00449594425004,1,../outputs/tools/text,text,233,1,False
moonshotai/Kimi-K2.5,VLM,269,1830,0.68560734,2.05669456,0.00394817941926,1,../outputs/tools/text,text,234,1,False
moonshotai/Kimi-K2.5,VLM,229,284,0.68560734,2.05669456,0.0007411053359,1,../outputs/tools/text,text,235,0,False
moonshotai/Kimi-K2.5,VLM,1981,8412,0.68560734,2.05669456,0.01865910277926,1,../outputs/tools/text,text,241,1,False
moonshotai/Kimi-K2.5,VLM,1362,1567,0.68560734,2.05669456,0.0041566375726,1,../outputs/tools/text,text,242,0,False
moonshotai/Kimi-K2.5,VLM,1506,2981,0.68560734,2.05669456,0.0071635311374,1,../outputs/tools/text,text,245,1,False
moonshotai/Kimi-K2.5,VLM,229,117,0.68560734,2.05669456,0.00039763734438,1,../outputs/tools/text,text,247,1,False
moonshotai/Kimi-K2.5,VLM,1195,3455,0.68560734,2.05669456,0.0079251804761,1,../outputs/tools/text,text,251,1,False
moonshotai/Kimi-K2.5,VLM,251,1190,0.68560734,2.05669456,0.0026195539687400003,1,../outputs/tools/text,text,253,1,False
moonshotai/Kimi-K2.5,VLM,771,22856,0.68560734,2.05669456,0.047536414122499995,1,../outputs/tools/text,text,257,1,False
moonshotai/Kimi-K2.5,VLM,667,257,0.68560734,2.05669456,0.0009858705977,1,../outputs/tools/text,text,258,0,False
moonshotai/Kimi-K2.5,VLM,273,2951,0.68560734,2.05669456,0.006256476450380001,1,../outputs/tools/text,text,260,1,False
moonshotai/Kimi-K2.5,VLM,2410,5852,0.68560734,2.05669456,0.013688090254519999,1,../outputs/tools/text,text,268,0,False
moonshotai/Kimi-K2.5,VLM,741,1354,0.68560734,2.05669456,0.00329279947318,1,../outputs/tools/text,text,274,1,False
moonshotai/Kimi-K2.5,VLM,234,379,0.68560734,2.05669456,0.0009399193557999999,1,../outputs/tools/text,text,1075,0,False
moonshotai/Kimi-K2.5,VLM,2400,1819,0.68560734,2.05669456,0.00538658502064,1,../outputs/tools/text,text,1127,1,False
moonshotai/Kimi-K2.5,VLM,433,6088,0.68560734,2.05669456,0.012818024459499998,1,../outputs/tools/text,text,1138,1,False
moonshotai/Kimi-K2.5,VLM,426,8603,0.68560734,2.05669456,0.01798581202652,1,../outputs/tools/text,text,1141,1,False
moonshotai/Kimi-K2.5,VLM,405,15038,0.68560734,2.05669456,0.031206243765980003,1,../outputs/tools/text,text,1167,0,False
moonshotai/Kimi-K2.5,VLM,966,2113,0.68560734,2.05669456,0.00500809229572,1,../outputs/tools/text,text,1169,0,False
moonshotai/Kimi-K2.5,VLM,1545,1063,0.68560734,2.05669456,0.00324552965758,1,../outputs/tools/text,text,1205,1,False
moonshotai/Kimi-K2.5,VLM,276,11773,0.68560734,2.05669456,0.02440269268072,1,../outputs/tools/text,text,1218,1,False
moonshotai/Kimi-K2.5,VLM,1778,3993,0.68560734,2.05669456,0.009431391228599999,1,../outputs/tools/text,text,1219,1,False
moonshotai/Kimi-K2.5,VLM,5065,3145,0.68560734,2.05669456,0.0099409055683,2,../outputs/tools/text,text,10,1,False
moonshotai/Kimi-K2.5,VLM,4388,7100,0.68560734,2.05669456,0.017610976383919997,2,../outputs/tools/text,text,11,1,False
moonshotai/Kimi-K2.5,VLM,6215,4305,0.68560734,2.05669456,0.0131151196989,2,../outputs/tools/text,text,19,0,False
moonshotai/Kimi-K2.5,VLM,249,3566,0.68560734,2.05669456,0.00750488902862,2,../outputs/tools/text,text,21,0,False
moonshotai/Kimi-K2.5,VLM,250,640,0.68560734,2.05669456,0.0014876863534,2,../outputs/tools/text,text,23,1,False
moonshotai/Kimi-K2.5,VLM,311,4800,0.68560734,2.05669456,0.01008535777074,2,../outputs/tools/text,text,25,1,False
moonshotai/Kimi-K2.5,VLM,276,4194,0.68560734,2.05669456,0.008815004610480001,2,../outputs/tools/text,text,32,1,False
moonshotai/Kimi-K2.5,VLM,282,545,0.68560734,2.05669456,0.00131423980508,2,../outputs/tools/text,text,33,0,False
moonshotai/Kimi-K2.5,VLM,854,974,0.68560734,2.05669456,0.0025887291697999997,2,../outputs/tools/text,text,34,0,False
moonshotai/Kimi-K2.5,VLM,1195,594,0.68560734,2.05669456,0.00204097733994,2,../outputs/tools/text,text,35,1,False
moonshotai/Kimi-K2.5,VLM,252,2763,0.68560734,2.05669456,0.00585542011896,2,../outputs/tools/text,text,39,0,False
moonshotai/Kimi-K2.5,VLM,579,3841,0.68560734,2.05669456,0.008296730454820002,2,../outputs/tools/text,text,41,0,False
moonshotai/Kimi-K2.5,VLM,5055,12451,0.68560734,2.05669456,0.02907364907026,2,../outputs/tools/text,text,42,0,False
moonshotai/Kimi-K2.5,VLM,22901,4373,0.68560734,2.05669456,0.02469501900422,2,../outputs/tools/text,text,43,0,False
moonshotai/Kimi-K2.5,VLM,354,8008,0.68560734,2.05669456,0.01671271503484,2,../outputs/tools/text,text,44,1,False
moonshotai/Kimi-K2.5,VLM,1432,3686,0.68560734,2.05669456,0.00856276585904,2,../outputs/tools/text,text,46,1,False
moonshotai/Kimi-K2.5,VLM,3746,2182,0.68560734,2.05669456,0.00705599262556,2,../outputs/tools/text,text,50,1,False
moonshotai/Kimi-K2.5,VLM,230,776,0.68560734,2.05669456,0.00175368466676,2,../outputs/tools/text,text,51,1,False
moonshotai/Kimi-K2.5,VLM,1245,1154,0.68560734,2.05669456,0.0032270066605399996,2,../outputs/tools/text,text,52,1,False
moonshotai/Kimi-K2.5,VLM,245,1098,0.68560734,2.05669456,0.00242622442518,2,../outputs/tools/text,text,55,0,False
moonshotai/Kimi-K2.5,VLM,1559,1289,0.68560734,2.05669456,0.0037199411308999997,2,../outputs/tools/text,text,70,0,False
moonshotai/Kimi-K2.5,VLM,242,3503,0.68560734,2.05669456,0.00737051801996,2,../outputs/tools/text,text,74,1,False
moonshotai/Kimi-K2.5,VLM,981,652,0.68560734,2.05669456,0.00201354565366,2,../outputs/tools/text,text,78,1,False
moonshotai/Kimi-K2.5,VLM,233,603,0.68560734,2.05669456,0.0013999333299,2,../outputs/tools/text,text,81,0,False
moonshotai/Kimi-K2.5,VLM,559,153,0.68560734,2.05669456,0.00069792877074,2,../outputs/tools/text,text,82,1,False
moonshotai/Kimi-K2.5,VLM,2157,11861,0.68560734,2.05669456,0.02587330920854,2,../outputs/tools/text,text,83,1,False
moonshotai/Kimi-K2.5,VLM,352,1883,0.68560734,2.05669456,0.004114089640159999,2,../outputs/tools/text,text,85,1,False
moonshotai/Kimi-K2.5,VLM,677,648,0.68560734,2.05669456,0.00179689424406,2,../outputs/tools/text,text,86,0,False
moonshotai/Kimi-K2.5,VLM,266,280,0.68560734,2.05669456,0.0007582460292400001,2,../outputs/tools/text,text,87,1,False
moonshotai/Kimi-K2.5,VLM,6148,2504,0.68560734,2.05669456,0.00936507710456,2,../outputs/tools/text,text,88,0,False
moonshotai/Kimi-K2.5,VLM,1591,1024,0.68560734,2.05669456,0.00319685650738,2,../outputs/tools/text,text,94,1,False
moonshotai/Kimi-K2.5,VLM,237,6557,0.68560734,2.05669456,0.013648235169499999,2,../outputs/tools/text,text,95,1,False
moonshotai/Kimi-K2.5,VLM,240,2353,0.68560734,2.05669456,0.0050039480612799996,2,../outputs/tools/text,text,99,0,False
moonshotai/Kimi-K2.5,VLM,309,9540,0.68560734,2.05669456,0.01983271877046,2,../outputs/tools/text,text,101,0,False
moonshotai/Kimi-K2.5,VLM,1204,1138,0.68560734,2.05669456,0.00316598964664,2,../outputs/tools/text,text,102,0,False
moonshotai/Kimi-K2.5,VLM,1476,2168,0.68560734,2.05669456,0.005470870239919999,2,../outputs/tools/text,text,103,1,False
moonshotai/Kimi-K2.5,VLM,5581,6557,0.68560734,2.05669456,0.017312120794459998,2,../outputs/tools/text,text,104,1,False
moonshotai/Kimi-K2.5,VLM,2764,4762,0.68560734,2.05669456,0.011688998182479997,2,../outputs/tools/text,text,105,1,False
moonshotai/Kimi-K2.5,VLM,16498,31534,0.68560734,2.05669456,0.07616695615036,2,../outputs/tools/text,text,107,1,False
moonshotai/Kimi-K2.5,VLM,10891,25427,0.68560734,2.05669456,0.05976252211706,2,../outputs/tools/text,text,108,0,False
moonshotai/Kimi-K2.5,VLM,11465,17643,0.68560734,2.05669456,0.044146750275179995,2,../outputs/tools/text,text,111,0,False
moonshotai/Kimi-K2.5,VLM,7622,23764,0.68560734,2.05669456,0.054100988669320005,2,../outputs/tools/text,text,116,0,False
moonshotai/Kimi-K2.5,VLM,5755,3478,0.68560734,2.05669456,0.011098853921379999,2,../outputs/tools/text,text,118,1,False
moonshotai/Kimi-K2.5,VLM,770,848,0.68560734,2.05669456,0.00227199463868,2,../outputs/tools/text,text,119,1,False
moonshotai/Kimi-K2.5,VLM,736,553,0.68560734,2.05669456,0.00164195909392,2,../outputs/tools/text,text,121,1,False
moonshotai/Kimi-K2.5,VLM,648,341,0.68560734,2.05669456,0.00114560640128,2,../outputs/tools/text,text,125,1,False
moonshotai/Kimi-K2.5,VLM,967,883,0.68560734,2.05669456,0.00247904359426,2,../outputs/tools/text,text,126,1,False
moonshotai/Kimi-K2.5,VLM,269,411,0.68560734,2.05669456,0.0010297298386200001,2,../outputs/tools/text,text,132,0,False
moonshotai/Kimi-K2.5,VLM,3897,15122,0.68560734,2.05669456,0.0337731469403,2,../outputs/tools/text,text,135,1,False
moonshotai/Kimi-K2.5,VLM,249,230,0.68560734,2.05669456,0.0006437559764600001,2,../outputs/tools/text,text,136,1,False
moonshotai/Kimi-K2.5,VLM,242,137,0.68560734,2.05669456,0.00044768413099999997,2,../outputs/tools/text,text,140,1,False
moonshotai/Kimi-K2.5,VLM,275,616,0.68560734,2.05669456,0.00145546586746,2,../outputs/tools/text,text,144,0,False
moonshotai/Kimi-K2.5,VLM,620,846,0.68560734,2.05669456,0.00216504014856,2,../outputs/tools/text,text,149,1,False
moonshotai/Kimi-K2.5,VLM,242,1009,0.68560734,2.05669456,0.0022411217873200004,2,../outputs/tools/text,text,151,1,False
moonshotai/Kimi-K2.5,VLM,262,3904,0.68560734,2.05669456,0.00820896468532,2,../outputs/tools/text,text,152,1,False
moonshotai/Kimi-K2.5,VLM,358,14432,0.68560734,2.05669456,0.029927663317639998,2,../outputs/tools/text,text,158,1,False
moonshotai/Kimi-K2.5,VLM,569,134,0.68560734,2.05669456,0.0006657076475,2,../outputs/tools/text,text,161,0,False
moonshotai/Kimi-K2.5,VLM,934,500,0.68560734,2.05669456,0.0016687045355599998,2,../outputs/tools/text,text,165,1,False
moonshotai/Kimi-K2.5,VLM,2081,2303,0.68560734,2.05669456,0.0061633164462200005,2,../outputs/tools/text,text,166,1,False
moonshotai/Kimi-K2.5,VLM,857,1129,0.68560734,2.05669456,0.0029095736486199997,2,../outputs/tools/text,text,168,0,False
moonshotai/Kimi-K2.5,VLM,2765,1636,0.68560734,2.05669456,0.0052604565952599994,2,../outputs/tools/text,text,170,1,False
moonshotai/Kimi-K2.5,VLM,1259,1440,0.68560734,2.05669456,0.00382481980746,2,../outputs/tools/text,text,171,1,False
moonshotai/Kimi-K2.5,VLM,1749,3196,0.68560734,2.05669456,0.00777232305142,2,../outputs/tools/text,text,172,1,False
moonshotai/Kimi-K2.5,VLM,5529,3785,0.68560734,2.05669456,0.01157531189246,2,../outputs/tools/text,text,173,1,False
moonshotai/Kimi-K2.5,VLM,2800,3067,0.68560734,2.05669456,0.00822758276752,2,../outputs/tools/text,text,181,1,False
moonshotai/Kimi-K2.5,VLM,13445,5986,0.68560734,2.05669456,0.021529364322460002,2,../outputs/tools/text,text,182,1,False
moonshotai/Kimi-K2.5,VLM,1430,1408,0.68560734,2.05669456,0.00387624443668,2,../outputs/tools/text,text,183,1,False
moonshotai/Kimi-K2.5,VLM,6836,4146,0.68560734,2.05669456,0.013213867422,2,../outputs/tools/text,text,185,0,False
moonshotai/Kimi-K2.5,VLM,325,9867,0.68560734,2.05669456,0.02051622760902,2,../outputs/tools/text,text,186,0,False
moonshotai/Kimi-K2.5,VLM,626,238,0.68560734,2.05669456,0.00091868350012,2,../outputs/tools/text,text,193,1,False
moonshotai/Kimi-K2.5,VLM,234,208,0.68560734,2.05669456,0.00058822458604,2,../outputs/tools/text,text,195,1,False
moonshotai/Kimi-K2.5,VLM,255,285,0.68560734,2.05669456,0.0007609878213,2,../outputs/tools/text,text,196,1,False
moonshotai/Kimi-K2.5,VLM,1845,1734,0.68560734,2.05669456,0.00483125390934,2,../outputs/tools/text,text,198,1,False
moonshotai/Kimi-K2.5,VLM,3638,2075,0.68560734,2.05669456,0.00676188071492,2,../outputs/tools/text,text,199,0,False
moonshotai/Kimi-K2.5,VLM,1042,950,0.68560734,2.05669456,0.00266826268028,2,../outputs/tools/text,text,200,1,False
moonshotai/Kimi-K2.5,VLM,2024,1212,0.68560734,2.05669456,0.0038803830628799997,2,../outputs/tools/text,text,201,1,False
moonshotai/Kimi-K2.5,VLM,540,783,0.68560734,2.05669456,0.00198061980408,2,../outputs/tools/text,text,206,1,False
moonshotai/Kimi-K2.5,VLM,1125,2370,0.68560734,2.05669456,0.005645674364699999,2,../outputs/tools/text,text,208,1,False
moonshotai/Kimi-K2.5,VLM,28994,11416,0.68560734,2.05669456,0.04335772431292,2,../outputs/tools/text,text,214,0,False
moonshotai/Kimi-K2.5,VLM,22766,23542,0.68560734,2.05669456,0.06402724003396,2,../outputs/tools/text,text,215,0,False
moonshotai/Kimi-K2.5,VLM,2997,15866,0.68560734,2.05669456,0.034686281086939996,2,../outputs/tools/text,text,216,1,False
moonshotai/Kimi-K2.5,VLM,245,478,0.68560734,2.05669456,0.00115107379798,2,../outputs/tools/text,text,217,1,False
moonshotai/Kimi-K2.5,VLM,278,2124,0.68560734,2.05669456,0.004559018085959999,2,../outputs/tools/text,text,220,1,False
moonshotai/Kimi-K2.5,VLM,886,1117,0.68560734,2.05669456,0.00290477592676,2,../outputs/tools/text,text,222,0,False
moonshotai/Kimi-K2.5,VLM,285,4374,0.68560734,2.05669456,0.009191380097340001,2,../outputs/tools/text,text,223,1,False
moonshotai/Kimi-K2.5,VLM,234,9919,0.68560734,2.05669456,0.0205607854582,2,../outputs/tools/text,text,233,0,False
moonshotai/Kimi-K2.5,VLM,269,1126,0.68560734,2.05669456,0.00250026644902,2,../outputs/tools/text,text,234,1,False
moonshotai/Kimi-K2.5,VLM,229,1567,0.68560734,2.05669456,0.0033798444563799997,2,../outputs/tools/text,text,235,0,False
moonshotai/Kimi-K2.5,VLM,266,4857,0.68560734,2.05669456,0.01017173703036,2,../outputs/tools/text,text,241,1,False
moonshotai/Kimi-K2.5,VLM,2252,1423,0.68560734,2.05669456,0.00447066408856,2,../outputs/tools/text,text,242,0,False
moonshotai/Kimi-K2.5,VLM,314,3846,0.68560734,2.05669456,0.00812532798252,2,../outputs/tools/text,text,245,1,False
moonshotai/Kimi-K2.5,VLM,528,175,0.68560734,2.05669456,0.00072192222352,2,../outputs/tools/text,text,247,1,False
moonshotai/Kimi-K2.5,VLM,298,15381,0.68560734,2.05669456,0.03183833001468,2,../outputs/tools/text,text,251,1,False
moonshotai/Kimi-K2.5,VLM,1113,948,0.68560734,2.05669456,0.0027128274123000003,2,../outputs/tools/text,text,253,1,False
moonshotai/Kimi-K2.5,VLM,358,22068,0.68560734,2.05669456,0.0456325829778,2,../outputs/tools/text,text,257,1,False
moonshotai/Kimi-K2.5,VLM,1338,3053,0.68560734,2.05669456,0.007196431112599999,2,../outputs/tools/text,text,258,0,False
moonshotai/Kimi-K2.5,VLM,1406,1943,0.68560734,2.05669456,0.00496012145012,2,../outputs/tools/text,text,260,1,False
moonshotai/Kimi-K2.5,VLM,3991,3479,0.68560734,2.05669456,0.009891499268179999,2,../outputs/tools/text,text,268,0,False
moonshotai/Kimi-K2.5,VLM,670,1490,0.68560734,2.05669456,0.0035238318122000002,2,../outputs/tools/text,text,274,1,False
moonshotai/Kimi-K2.5,VLM,234,95,0.68560734,2.05669456,0.00035581810076,2,../outputs/tools/text,text,1075,1,False
moonshotai/Kimi-K2.5,VLM,19334,3514,0.68560734,2.05669456,0.0204827569954,2,../outputs/tools/text,text,1127,1,False
moonshotai/Kimi-K2.5,VLM,433,9516,0.68560734,2.05669456,0.01986837341118,2,../outputs/tools/text,text,1138,1,False
moonshotai/Kimi-K2.5,VLM,426,9487,0.68560734,2.05669456,0.01980393001756,2,../outputs/tools/text,text,1141,1,False
moonshotai/Kimi-K2.5,VLM,405,10790,0.68560734,2.05669456,0.022469405275100003,2,../outputs/tools/text,text,1167,0,False
moonshotai/Kimi-K2.5,VLM,773,1777,0.68560734,2.05669456,0.00418472070694,2,../outputs/tools/text,text,1169,0,False
moonshotai/Kimi-K2.5,VLM,1535,557,0.68560734,2.05669456,0.00219798613682,2,../outputs/tools/text,text,1205,1,False
moonshotai/Kimi-K2.5,VLM,276,14868,0.68560734,2.05669456,0.030768162343920002,2,../outputs/tools/text,text,1218,0,False
moonshotai/Kimi-K2.5,VLM,3499,6429,0.68560734,2.05669456,0.0156214294089,2,../outputs/tools/text,text,1219,1,False
moonshotai/Kimi-K2.6,VLM,1069,1369,0.61206292,1.83618876,0.00316803767392,1,../outputs/tools/text,text,10,1,False
moonshotai/Kimi-K2.6,VLM,1171,3136,0.61206292,1.83618876,0.0064750136306799995,1,../outputs/tools/text,text,11,1,False
moonshotai/Kimi-K2.6,VLM,291,10654,0.61206292,1.83618876,0.019740865358759997,1,../outputs/tools/text,text,19,1,False
moonshotai/Kimi-K2.6,VLM,3853,11153,0.61206292,1.83618876,0.022837291671040004,1,../outputs/tools/text,text,21,1,False
moonshotai/Kimi-K2.6,VLM,250,185,0.61206292,1.83618876,0.0004927106506,1,../outputs/tools/text,text,23,1,False
moonshotai/Kimi-K2.6,VLM,311,3858,0.61206292,1.83618876,0.0072743678041999995,1,../outputs/tools/text,text,25,1,False
moonshotai/Kimi-K2.6,VLM,976,4464,0.61206292,1.83618876,0.00879412003456,1,../outputs/tools/text,text,32,1,False
moonshotai/Kimi-K2.6,VLM,282,1786,0.61206292,1.83618876,0.0034520348688,1,../outputs/tools/text,text,33,0,False
moonshotai/Kimi-K2.6,VLM,278,3394,0.61206292,1.83618876,0.0064021781432,1,../outputs/tools/text,text,34,1,False
moonshotai/Kimi-K2.6,VLM,227,207,0.61206292,1.83618876,0.00051902935616,1,../outputs/tools/text,text,35,1,False
moonshotai/Kimi-K2.6,VLM,2226,15961,0.61206292,1.83618876,0.03066986085828,1,../outputs/tools/text,text,39,0,False
moonshotai/Kimi-K2.6,VLM,13715,12704,0.61206292,1.83618876,0.031721384954840004,1,../outputs/tools/text,text,41,0,False
moonshotai/Kimi-K2.6,VLM,2095,1872,0.61206292,1.83618876,0.00471961717612,1,../outputs/tools/text,text,42,0,False
moonshotai/Kimi-K2.6,VLM,2093,4988,0.61206292,1.83618876,0.01043995722644,1,../outputs/tools/text,text,43,0,False
moonshotai/Kimi-K2.6,VLM,354,3467,0.61206292,1.83618876,0.0065827367046,1,../outputs/tools/text,text,44,1,False
moonshotai/Kimi-K2.6,VLM,289,501,0.61206292,1.83618876,0.00109681675264,1,../outputs/tools/text,text,46,1,False
moonshotai/Kimi-K2.6,VLM,3615,44346,0.61206292,1.83618876,0.08364023420675999,1,../outputs/tools/text,text,50,1,False
moonshotai/Kimi-K2.6,VLM,526,725,0.61206292,1.83618876,0.00165318194692,1,../outputs/tools/text,text,51,0,False
moonshotai/Kimi-K2.6,VLM,4560,23296,0.61206292,1.83618876,0.04556686026816,1,../outputs/tools/text,text,52,1,False
moonshotai/Kimi-K2.6,VLM,1065,3323,0.61206292,1.83618876,0.00675350225928,1,../outputs/tools/text,text,55,0,False
moonshotai/Kimi-K2.6,VLM,1363,1279,0.61206292,1.83618876,0.003182727184,1,../outputs/tools/text,text,70,1,False
moonshotai/Kimi-K2.6,VLM,242,4463,0.61206292,1.83618876,0.008343029662519999,1,../outputs/tools/text,text,74,1,False
moonshotai/Kimi-K2.6,VLM,330,822,0.61206292,1.83618876,0.00171132792432,1,../outputs/tools/text,text,78,1,False
moonshotai/Kimi-K2.6,VLM,233,471,0.61206292,1.83618876,0.00100745556632,1,../outputs/tools/text,text,81,0,False
moonshotai/Kimi-K2.6,VLM,519,670,0.61206292,1.83618876,0.00154790712468,1,../outputs/tools/text,text,82,1,False
moonshotai/Kimi-K2.6,VLM,2103,24460,0.61206292,1.83618876,0.046200345390360005,1,../outputs/tools/text,text,83,0,False
moonshotai/Kimi-K2.6,VLM,352,2389,0.61206292,1.83618876,0.00460210109548,1,../outputs/tools/text,text,85,0,False
moonshotai/Kimi-K2.6,VLM,602,1561,0.61206292,1.83618876,0.0032347525322,1,../outputs/tools/text,text,86,0,False
moonshotai/Kimi-K2.6,VLM,266,507,0.61206292,1.83618876,0.0010937564380399999,1,../outputs/tools/text,text,87,1,False
moonshotai/Kimi-K2.6,VLM,23400,17038,0.61206292,1.83618876,0.04560725642088,1,../outputs/tools/text,text,88,0,False
moonshotai/Kimi-K2.6,VLM,679,2925,0.61206292,1.83618876,0.005786442845679999,1,../outputs/tools/text,text,94,1,False
moonshotai/Kimi-K2.6,VLM,915,13071,0.61206292,1.83618876,0.024560860853759997,1,../outputs/tools/text,text,95,1,False
moonshotai/Kimi-K2.6,VLM,240,4075,0.61206292,1.83618876,0.0076293642978,1,../outputs/tools/text,text,99,0,False
moonshotai/Kimi-K2.6,VLM,13319,30455,0.61206292,1.83618876,0.06407319471728,1,../outputs/tools/text,text,101,0,False
moonshotai/Kimi-K2.6,VLM,999,1387,0.61206292,1.83618876,0.0031582446672,1,../outputs/tools/text,text,102,0,False
moonshotai/Kimi-K2.6,VLM,1577,3033,0.61206292,1.83618876,0.00653438373392,1,../outputs/tools/text,text,103,1,False
moonshotai/Kimi-K2.6,VLM,2346,3850,0.61206292,1.83618876,0.00850522633632,1,../outputs/tools/text,text,104,1,False
moonshotai/Kimi-K2.6,VLM,2911,11662,0.61206292,1.83618876,0.023195348479239996,1,../outputs/tools/text,text,105,1,False
moonshotai/Kimi-K2.6,VLM,1661,10144,0.61206292,1.83618876,0.01964293529156,1,../outputs/tools/text,text,107,1,False
moonshotai/Kimi-K2.6,VLM,4167,20624,0.61206292,1.83618876,0.04042002317388,1,../outputs/tools/text,text,108,0,False
moonshotai/Kimi-K2.6,VLM,698,32768,0.61206292,1.83618876,0.06059545320584,1,../outputs/tools/text,text,111,0,False
moonshotai/Kimi-K2.6,VLM,1599,3897,0.61206292,1.83618876,0.0081343162068,1,../outputs/tools/text,text,116,0,False
moonshotai/Kimi-K2.6,VLM,255,1134,0.61206292,1.83618876,0.0022383140984399996,1,../outputs/tools/text,text,118,1,False
moonshotai/Kimi-K2.6,VLM,778,399,0.61206292,1.83618876,0.001208824267,1,../outputs/tools/text,text,119,1,False
moonshotai/Kimi-K2.6,VLM,587,910,0.61206292,1.83618876,0.00203021270564,1,../outputs/tools/text,text,121,1,False
moonshotai/Kimi-K2.6,VLM,234,132,0.61206292,1.83618876,0.0003855996396,1,../outputs/tools/text,text,125,1,False
moonshotai/Kimi-K2.6,VLM,632,366,0.61206292,1.83618876,0.0010588688516,1,../outputs/tools/text,text,126,1,False
moonshotai/Kimi-K2.6,VLM,38167,27120,0.61206292,1.83618876,0.07315804463884,1,../outputs/tools/text,text,132,0,False
moonshotai/Kimi-K2.6,VLM,327,13682,0.61206292,1.83618876,0.02532287918916,1,../outputs/tools/text,text,135,1,False
moonshotai/Kimi-K2.6,VLM,660,650,0.61206292,1.83618876,0.0015974842211999999,1,../outputs/tools/text,text,136,1,False
moonshotai/Kimi-K2.6,VLM,242,135,0.61206292,1.83618876,0.00039600470924,1,../outputs/tools/text,text,140,1,False
moonshotai/Kimi-K2.6,VLM,275,539,0.61206292,1.83618876,0.00115802304464,1,../outputs/tools/text,text,144,1,False
moonshotai/Kimi-K2.6,VLM,233,665,0.61206292,1.83618876,0.00136367618576,1,../outputs/tools/text,text,149,1,False
moonshotai/Kimi-K2.6,VLM,242,732,0.61206292,1.83618876,0.00149220939896,1,../outputs/tools/text,text,151,1,False
moonshotai/Kimi-K2.6,VLM,972,1954,0.61206292,1.83618876,0.00418283799528,1,../outputs/tools/text,text,152,1,False
moonshotai/Kimi-K2.6,VLM,358,6596,0.61206292,1.83618876,0.012330619586319999,1,../outputs/tools/text,text,158,1,False
moonshotai/Kimi-K2.6,VLM,548,805,0.61206292,1.83618876,0.00181354243196,1,../outputs/tools/text,text,161,0,False
moonshotai/Kimi-K2.6,VLM,826,971,0.61206292,1.83618876,0.0022885032578800002,1,../outputs/tools/text,text,165,1,False
moonshotai/Kimi-K2.6,VLM,1197,2713,0.61206292,1.83618876,0.0057142194211199995,1,../outputs/tools/text,text,166,1,False
moonshotai/Kimi-K2.6,VLM,933,2178,0.61206292,1.83618876,0.00457027382364,1,../outputs/tools/text,text,168,0,False
moonshotai/Kimi-K2.6,VLM,576,1169,0.61206292,1.83618876,0.0024990529023599995,1,../outputs/tools/text,text,170,1,False
moonshotai/Kimi-K2.6,VLM,258,1207,0.61206292,1.83618876,0.00237419206668,1,../outputs/tools/text,text,171,1,False
moonshotai/Kimi-K2.6,VLM,235,524,0.61206292,1.83618876,0.0011059976964400001,1,../outputs/tools/text,text,172,1,False
moonshotai/Kimi-K2.6,VLM,722,6619,0.61206292,1.83618876,0.012595642830680001,1,../outputs/tools/text,text,173,1,False
moonshotai/Kimi-K2.6,VLM,798,2012,0.61206292,1.83618876,0.00418283799528,1,../outputs/tools/text,text,181,1,False
moonshotai/Kimi-K2.6,VLM,1491,4500,0.61206292,1.83618876,0.009175435233719999,1,../outputs/tools/text,text,182,1,False
moonshotai/Kimi-K2.6,VLM,2318,3314,0.61206292,1.83618876,0.0075038913992,1,../outputs/tools/text,text,183,1,False
moonshotai/Kimi-K2.6,VLM,1373,26786,0.61206292,1.83618876,0.05002451451452,1,../outputs/tools/text,text,185,0,False
moonshotai/Kimi-K2.6,VLM,1841,8838,0.61206292,1.83618876,0.0173550440966,1,../outputs/tools/text,text,186,0,False
